State,District,Block/Tehsil,Village,Salinity - No.,Salinity - PL,Dried up - No.,Dried up - PL,Destroyed beyond repair - No.,Destroyed beyond repair - PL,Sea water intrusion  - No.,Sea water intrusion  - PL,Industrial effluents - No.,Industrial effluents - PL,Availability of Major/Medium Irrigation Projects  - No.,Availability of Major/Medium Irrigation Projects  - PL,Other reasons - No.,Other reasons - PL
ANDHRA PRADESH,Chittoor,Puttur,Kasamkuppam,0,0,1,1.01,5,4.59,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Kumarabommarajupuram,0,0,4,5.34,8,12.03,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Nesanur (R),0,0,15,11.1,1,1.21,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Parameswara Mangalam,0,0,24,21.24,6,5.83,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Puttur(M),4,5.31,97,105.11,217,203.92,0,0,0,0,0,0,26,15.59
ANDHRA PRADESH,Chittoor,Puttur,Sirugurajupalem,0,0,1,0.81,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Thorur (R),0,0,38,37.99,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Tirumalakuppam,0,0,3,1.95,51,26.61,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Puttur,Vepagunta,0,0,0,0,1,0.34,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramachandrapuram,Brahmanakalva,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Ankireddipalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Baipparedlapalle,0,0,1,0,0,0,0,0,1,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Balla,0,0,2,0.88,1,0.8,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Bandarlapalle,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Bondalagunta,0,0,8,0.8,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Chennareddipalle,2,0.8,5,5.66,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Gorivimakulapalle,0,0,2,2.66,0,0,0,0,1,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Govindapalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Kempasamudram,0,0,30,32.56,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Kenchanaballa,0,0,7,2.76,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Killakupodu,0,0,3,2.54,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Manendram,0,0,3,3.24,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Muddanapalle,0,0,4,1.4,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Pacharumakula Palle,1,0.6,2,1.2,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Pandyalamadugu,1,0,33,5.69,5,0.8,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Peddaganur,0,0,2,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Ramakuppam,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Reddivanipodu,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Singasamudram,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Thimmasamudram,2,0.44,1,1.64,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Unisigani Palle,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Ramakuppam,Veeranamala,1,1.74,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Renigunta,Anagunta,0,0,5,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Renigunta,Dharmapuram Khandriga,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Renigunta,Mamandur,0,0,0,0,2,3.78,0,0,2,2.27,0,0,2,2.34
ANDHRA PRADESH,Chittoor,Renigunta,Vedullacheruvu,2,0,1,0,0,0,0,0,0,0,0,0,1,0
ANDHRA PRADESH,Chittoor,Rompicherla,Bandakindapalle,0,0,75,68.63,2,1.6,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Rompicherla,Bommaiahgari Palle,0,0,77,63.54,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Rompicherla,Ganugachintha,0,0,174,160.13,1,0.61,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Rompicherla,Motumallela,1,1.21,162,126.74,1,1.21,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Rompicherla,Peddagottigallu,0,0,73,68.35,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Rompicherla,Peddamallela,0,0,134,108.94,1,1.22,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Rompicherla,Rompicherla,0,0,75,64.36,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Cheemanapalle,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Chillamanipalle,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Chinnaradoddi,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Chowdampalle,0,0,1,1.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Gesikapalle,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Kadapalle,0,0,3,3.24,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Karlagatta,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Karumatla,0,0,3,1.6,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Muddanapalle,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Rallabaduguru,0,0,2,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Santhipuram,Sathu,0,0,3,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Dalavai Agraharam,0,0,2,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Dasukuppam,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Pedukuppam,0,0,3,0,3,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Peradam,0,0,4,1.62,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Satyavedu,0,0,3,0,3,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Satyavedu,Senneri,0,0,1,0,3,0.81,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Sodam,Gongivaripalle,0,0,4,2.01,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Avulapalle,0,0,144,112.12,1,0.81,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Irikipenta,0,0,114,98.34,0,0,0,0,1,0.81,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Kamireddivaripalle,0,0,10,6.08,0,0,0,0,0,0,1,0.81,0,0
ANDHRA PRADESH,Chittoor,Somala,Kandur,0,0,23,24.67,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Mittapalle,0,0,11,7.54,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Nanjampeta @ Chandam,0,0,84,65.51,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Nellimanda,0,0,41,31.73,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Peddauppara Palle,0,0,60,42.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,S. Nadim Palle,0,0,25,20.85,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Somala,0,0,57,51.59,1,0.81,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Thamminayanipalle,0,0,35,31.16,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Upparapalle,4,2.21,73,51.2,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Somala,Valligatla,0,0,95,74.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Chillamakulapalle,0,0,10,19.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,China Thayyur,0,0,34,61.36,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,D.B.R.Bylu,0,0,4,14.84,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Durgarajapuram,0,0,12,20.24,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Giddamakarajapuram,0,0,64,147.58,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Jangalapalle,0,0,5,11.64,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Kannikapuram,0,0,31,75.16,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Katikapalle,0,0,26,66.34,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Kondrajupuram,0,0,14,28.28,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Mangunta,0,0,54,92.08,1,2.42,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Marripalle Dakshinapu,0,0,12,26.54,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Muchalamarri,1,1.62,2,3.24,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Nallepalle,0,0,12,16.16,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Narasimharajapuram,0,0,9,13.74,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Oddupalle,0,0,6,11.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Padmapuram,0,0,20,32.38,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Pillarikuppam,1,3.24,29,33.84,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Pullur,0,0,51,70.94,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Srirangarajapuram,0,0,33,76.86,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Suparvarajapuram,0,0,24,40.48,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Venkatapuram,1,1.62,94,165.7,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Srirangarajapuram,Venugopalapuram,0,0,24,35.52,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Eddulavaripalle,1,1.62,0,0,3,3.22,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Gundlapalle,0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Kannemadugu,0,0,4,5.48,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Kosuvaripalle,3,6.46,5,8.9,3,4.06,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Kotakonda,0,0,4,4.86,3,5.26,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Renimakulapalle,0,0,0,0,1,2.42,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Thamballapalle,0,0,3,7.2,13,25.52,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Yerrasanipalle,0,0,1,2.02,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thamballapalle,Zunjurupenta,0,0,1,1.22,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thavanampalle,Punya Samudram,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thottambedu,Basavaiahpalem,0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thottambedu,Chemuru,0,0,0,0,1,0.4,0,0,0,0,0,0,19,8.6
ANDHRA PRADESH,Chittoor,Thottambedu,Chinna Singamala,0,0,0,0,1,1.62,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thottambedu,Chodavaram,0,0,5,4,0,0,0,0,0,0,0,0,4,2
ANDHRA PRADESH,Chittoor,Thottambedu,Edulagunta,0,0,0,0,0,0,0,0,0,0,0,0,2,4.86
ANDHRA PRADESH,Chittoor,Thottambedu,Gurukulapalem,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4
ANDHRA PRADESH,Chittoor,Thottambedu,Kasaram,1,0.8,1,1.62,1,0.8,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Thottambedu,Konathaneri,0,0,0,0,0,0,0,0,0,0,0,0,7,4.4
ANDHRA PRADESH,Chittoor,Thottambedu,Peddakanaparthi,0,0,1,0.8,0,0,0,0,0,0,0,0,3,2.4
ANDHRA PRADESH,Chittoor,Thottambedu,Poyya,0,0,0,0,0,0,1,1.62,0,0,0,0,12,10.5
ANDHRA PRADESH,Chittoor,Thottambedu,Siddigunta @ Umama,0,0,1,0.8,0,0,0,0,0,0,0,0,1,0.4
ANDHRA PRADESH,Chittoor,Thottambedu,Thottambedu,0,0,0,0,0,0,0,0,0,0,0,0,7,12.43
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Avilala (CT),0,0,0,0,0,0,0,0,0,0,0,0,27,54.76
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Brahmana Pattu,0,0,0,0,0,0,0,0,0,0,0,0,49,135.1
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Cherlopalle(CT),0,0,0,0,0,0,0,0,0,0,0,0,15,53.8
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Chiguruwada North Khan,0,0,0,0,0,0,0,0,0,0,0,0,42,141.34
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Chiguruwada South Khan,0,0,0,0,0,0,0,0,0,0,0,0,42,175.06
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Daminedu,0,0,0,0,0,0,0,0,0,0,0,0,3,6.86
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Durga Samudram,0,0,0,0,0,0,0,0,0,0,0,0,147,349.28
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Gollapalle,0,0,0,0,0,0,0,0,0,0,0,0,19,45.52
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Kalur,0,0,0,0,0,0,0,0,0,0,0,0,23,70.34
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Kothur,0,0,0,0,0,0,0,0,0,0,0,0,20,55
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Kuntrapakam,0,0,0,0,0,0,0,0,0,0,0,0,79,113.76
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Kupu Chandra Peta,0,0,0,0,0,0,0,0,0,0,0,0,52,172.82
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Mallam Gunta,0,0,0,0,0,0,0,0,0,0,0,0,23,64.04
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Mallavaram,0,0,0,0,0,0,0,0,0,0,0,0,28,52.98
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Nallamani Kalva,0,0,0,0,0,0,0,0,0,0,0,0,42,146.8
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Paidi Palle,0,0,0,0,0,0,0,0,0,0,0,0,52,148.24
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Panakam,0,0,0,0,0,0,0,0,0,0,0,0,64,116.68
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Patha Kalva,0,0,0,0,0,0,0,0,0,0,0,0,13,31.8
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Perur(CT),0,0,0,0,0,0,0,0,0,0,0,0,56,80.58
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Pudipatla,0,0,0,0,0,0,0,0,0,0,0,0,30,83.14
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Ramanuja Palle,0,0,0,0,0,0,0,0,0,0,0,0,4,7.28
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Thanapalle,0,0,0,0,0,0,0,0,0,0,0,0,23,52.7
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Thummala Gunta (Part),0,0,0,0,0,0,0,0,0,0,0,0,22,61.36
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Tiruchanur(CT),0,0,0,0,0,0,0,0,0,0,0,0,58,151.78
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Vedantha Puram,0,0,0,0,0,0,0,0,0,0,0,0,6,16.98
ANDHRA PRADESH,Chittoor,Tirupati (Rural),Vemur,0,0,0,0,0,0,0,0,0,0,0,0,79,292.3
ANDHRA PRADESH,Chittoor,Tirupati (Urban),Akkarampalle(CT),0,0,0,0,0,0,0,0,0,0,0,0,20,34.82
ANDHRA PRADESH,Chittoor,Tirupati (Urban),Chennayyagunta,0,0,0,0,0,0,0,0,0,0,0,0,16,28.28
ANDHRA PRADESH,Chittoor,Tirupati (Urban),Konkachennaiahgunta,0,0,0,0,0,0,0,0,0,0,0,0,3,3.22
ANDHRA PRADESH,Chittoor,Tirupati (Urban),Mangalam(CT),0,0,0,0,0,0,0,0,0,0,0,0,31,44.5
ANDHRA PRADESH,Chittoor,Tirupati (Urban),Tirupati (M Corp),0,0,0,0,0,0,0,0,0,0,0,0,32,52.64
ANDHRA PRADESH,Chittoor,Vadamalapeta,Pathiputhuru,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8
ANDHRA PRADESH,Chittoor,Vadamalapeta,S.V. Puram,0,0,0,0,2,2.42,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Vadamalapeta,Seetharama Puram,0,0,0,0,15,19.79,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Vadamalapeta,Sri Bommaraju Puram,0,0,4,6.07,9,11.71,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Aramadaka,0,0,20,34.1,1,1.5,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Budidavedu,0,0,23,33.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Chintaparthi,0,0,93,149.37,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Chinthalavaripalle,0,0,13,31.32,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Gandaboyanapalle,0,0,7,13.12,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Jammallapalle,0,0,4,8.32,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Jarravaripalle,0,0,59,109.34,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Kuraparthi,0,0,13,29.26,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Manchuru,0,0,41,82.72,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Mugalamarri,0,0,9,15.92,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Nagarimadugu,0,0,5,9.54,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,T.Sakirevupalle,0,0,19,45.26,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Thatiguntapalle,0,0,55,101.11,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Valmikipuram,0,0,138,269.09,1,2.02,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Valmikipuram,Vittalam,0,0,12,23.72,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Arudur,0,0,0,0,8,12.96,0,0,0,0,0,0,7,10.52
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Ayyavaripalem,0,0,0,0,3,4.44,0,0,0,0,0,0,1,0.8
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Chilamathur,0,0,1,0.56,0,0,0,0,0,0,0,0,1,0.8
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Kambakam,0,0,0,0,0,0,0,0,0,0,0,0,18,24.88
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Kurinjalam,0,0,0,0,0,0,0,0,0,0,0,0,1,1.62
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Maradawada,0,0,1,1.62,0,0,0,0,0,0,0,0,6,9.72
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Mopurapalle,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Santhavellore,0,0,0,0,0,0,0,0,0,0,0,0,1,1.62
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Siddamma Agraharam,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Thondur,0,0,0,0,0,0,0,0,0,0,0,0,1,1.62
ANDHRA PRADESH,Chittoor,Varadaiahpalem,Varadaiahpalem,0,0,0,0,0,0,0,0,0,0,0,0,2,1.36
ANDHRA PRADESH,Chittoor,Vedurukuppam,Devalampeta,0,0,1,0.4,2,0.8,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Vedurukuppam,Kondakindapalle,0,0,11,4.4,3,1.2,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Vedurukuppam,Kurivikuppam,0,0,2,1.21,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Vedurukuppam,Pathagunta,0,0,12,6.02,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Vedurukuppam,Perumallapalle,0,0,0,0,3,1.61,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Vedurukuppam,Vedurukuppam,0,0,11,8.04,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Bairupalle,0,0,29,16.93,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Bodiguttapalle,0,0,62,44.16,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Boya Chinnaganna Palle,0,0,74,49.16,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Chinna Kongatam,0,0,2,1.6,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Chintamakulapalle,0,0,76,46.8,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Gonumakulapalle,0,0,60,49.75,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Gudipalle,0,0,21,16.8,0,0,0,0,0,0,1,0.8,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Hanumapalle,0,0,13,10.4,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Jodiverrivanipalle,0,0,11,8.8,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Jounipalle,0,0,96,57.73,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Konerugollapalle,1,0.8,14,6.45,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Kongatam,7,5.6,20,16,1,0.8,0,0,0,0,0,0,9,7.2
ANDHRA PRADESH,Chittoor,Venkatagirikota,Kothakota,0,0,59,46.84,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Krishnapuram,0,0,64,51.2,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Kumbarlapalle,0,0,25,20.43,1,0.6,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Mattiguttapalle,0,0,14,10.6,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Mudaramdoddi,0,0,85,58.74,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Nadeetheeram Dasarlapa,0,0,4,3.2,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Nernipalle,0,0,51,39.28,3,2.4,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Padigalakuppam,0,0,62,48.72,0,0,0,0,0,0,1,0.8,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Paipalle,0,0,30,23.36,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Panuganipalle,0,0,4,3.61,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Papepalle,0,0,12,9.6,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Patrapalle,0,0,47,38.87,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Pedda Bharanipalle,0,0,20,14,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,Peddanapalle,0,0,2,1.6,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,Chittoor,Venkatagirikota,S.Bandapalle (Bandapal,0,0,50,40,0,0,0,0,0,0,0,0,0,0
